固相見かけ流速,気相見かけ流速,液相見かけ流速,固相体積率,気相体積率,液相体積率,ガラス球直径,NAME,FullPath,mean,var
0.609283992,0.0,4.466935418,0.093792888,0.0,0.906207112,0.0025,P20241007-1607,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1607_processed.npz,0.13868634402751923,0.00012110570241929963
0.613037281,0.0,4.388541567,0.135185151,0.0,0.864814849,0.0025,P20241007-1557,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1557_processed.npz,0.14035668969154358,0.00007728987111477181
0.686851974,0.0,4.159744303,0.224910473,0.0,0.775089527,0.0025,P20241007-1547,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1547_processed.npz,0.14011377096176147,0.0000468394355266355
0.511698465,0.0,4.579796995,0.11028837,0.0,0.88971163,0.0025,P20241007-1536,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1536_processed.npz,0.13686060905456543,0.0001818543823901564
0.688103071,0.0,4.068770257,0.12122166,0.0,0.87877834,0.0025,P20241007-1526,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1526_processed.npz,0.1409836709499359,0.00005293055437505245
0.467910088,0.0,6.075108366,0.072028679,0.0,0.927971321,0.0025,P20241007-1448,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1448_processed.npz,0.12576137483119965,0.00048493334907107055
0.754411185,0.0,6.153499765,0.103422646,0.0,0.896577354,0.0025,P20241007-1043,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1043_processed.npz,0.13848398625850677,0.00020121569104958326
0.487927632,0.0,6.030991577,0.067544802,0.0,0.932455198,0.0025,P20241007-1429,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1429_processed.npz,0.12584932148456573,0.00044369063107296824
0.800701755,0.0,6.062579485,0.112301679,0.0,0.887698321,0.0025,P20241007-959,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-959_processed.npz,,
0.783186404,0.0,5.981061489,0.140085339,0.0,0.859914661,0.0025,P20241007-1013,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1013_processed.npz,0.1397417038679123,0.00014575428212992847
0.693107457,0.0,5.567262427,0.09070809,0.0,0.90929191,0.0025,P20241007-1112,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1112_processed.npz,0.13634884357452393,0.00010873794963117689
0.464156799,0.0,6.100098134,0.064466828,0.0,0.935533172,0.0025,P20241007-1439,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1439_processed.npz,0.12589165568351746,0.0004937932244502008
0.451645834,0.0,6.165980218,0.052871535,0.0,0.947128465,0.0025,P20241007-1401,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1401_processed.npz,0.12238019704818726,0.0005884483689442277
0.536720395,0.0,5.88679007,0.08493433,0.0,0.91506567,0.0025,P20241007-1419,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1419_processed.npz,0.13084881007671356,0.0003886696358677
0.500438597,0.0,6.159723815,0.072595136,0.0,0.927404864,0.0025,P20241007-1123,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241007-1123_processed.npz,0.12522196769714355,0.0003718696243595332
0.596773027,0.0,4.386622657,0.149687798,0.0,0.850312202,0.0025,P20241008-1026,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241008-1026_processed.npz,0.14389345049858093,0.00010527754784561694
0.596773027,0.0,4.489968581,0.103170129,0.0,0.896829871,0.0025,P20241008-1037,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241008-1037_processed.npz,0.14380764961242676,0.00010491914872545749
0.581759869,0.0,4.499329754,0.106712188,0.0,0.893287812,0.0025,P20241008-1047,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241008-1047_processed.npz,0.14284376800060272,0.0001084615068975836
0.366571272,0.0,4.626894884,0.089288536,0.0,0.910711464,0.0025,P20241010-1437,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241010-1437_processed.npz,0.12172166258096695,0.0006443119491450489
0.375328948,0.0,4.467008578,0.087002237,0.0,0.912997763,0.0025,P20241010-1446,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241010-1446_processed.npz,0.12879958748817444,0.0004346154455561191
0.354060307,0.0,4.639410394,0.063832124,0.0,0.936167876,0.0025,P20241010-1415,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241010-1415_processed.npz,0.1271313577890396,0.0005254507996141911
0.467910088,0.0,4.2725867,0.106097958,0.0,0.893902042,0.0025,P20241010-1356,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241010-1356_processed.npz,0.13855336606502533,0.00022748213086742908
0.365320176,0.0,4.561054924,0.101859773,0.0,0.898140227,0.0025,P20241010-1427,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241010-1427_processed.npz,0.127834290266037,0.000450947874924168
0.247717106,0.0,2.961860182,0.068240929,0.0,0.931759071,0.0025,P20241011-1606,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1606_processed.npz,0.13075532019138336,0.00048324509407393634
0.245214913,0.0,2.952415157,0.062119106,0.0,0.937880894,0.0025,P20241011-1556,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1556_processed.npz,0.13556934893131256,0.00032497980282641947
0.245214913,0.0,2.996366786,0.07944721,0.0,0.92055279,0.0025,P20241011-1546,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1546_processed.npz,0.1284302920103073,0.0005865744897164404
0.237708334,0.0,3.01198163,0.076335113,0.0,0.923664887,0.0025,P20241011-1534,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1534_processed.npz,0.12557658553123474,0.0006575902225449681
0.240210527,0.0,6.152548979,0.030813861,0.0,0.969186139,0.0025,P20241011-1517,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1517_processed.npz,0.08769065886735916,0.0010744720930233598
0.251470395,0.0,6.262252479,0.038109546,0.0,0.961890454,0.0025,P20241011-1132,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1132_processed.npz,0.0941215455532074,0.0010516949696466327
0.23895943,0.0,6.05853481,0.046067234,0.0,0.953932766,0.0025,P20241011-1123,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1123_processed.npz,0.09418683499097824,0.001064437092281878
0.250219299,0.0,5.901732938,0.047514086,0.0,0.952485914,0.0025,P20241011-1106,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1106_processed.npz,0.09790753573179245,0.000983773497864604
0.361566886,0.0,3.033928954,0.092550779,0.0,0.907449221,0.0025,P20241011-1057,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1057_processed.npz,0.13991282880306244,0.00016155293269548565
0.253972588,0.0,5.980129215,0.054502656,0.0,0.945497344,0.0025,P20241011-1115,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1115_processed.npz,0.0976191908121109,0.0009334459318779409
0.330289474,0.0,4.585243916,0.050906,0.0,0.949094,0.0025,P20241011-955,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-955_processed.npz,,
0.375328948,0.0,4.469375904,0.053444816,0.0,0.946555184,0.0025,P20241011-1005,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1005_processed.npz,0.13451562821865082,0.00033057015389204025
0.364069079,0.0,3.005744494,0.088360367,0.0,0.911639633,0.0025,P20241011-1023,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1023_processed.npz,0.14299555122852325,0.00011763544171117246
0.332791667,0.0,3.124778045,0.084845608,0.0,0.915154392,0.0025,P20241011-1031,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1031_processed.npz,0.14342869818210602,0.00009650165884522721
0.370324562,0.0,2.993188915,0.101791525,0.0,0.898208475,0.0025,P20241011-1040,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1040_processed.npz,0.14361776411533356,0.0001162994303740561
0.357813597,0.0,3.033909792,0.135683359,0.0,0.864316641,0.0025,P20241011-1048,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1048_processed.npz,0.1420324444770813,0.00011500702385092154
0.351558114,0.0,3.01194861,0.086872566,0.0,0.913127434,0.0025,P20241011-1015,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241011-1015_processed.npz,0.142698273062706,0.00009340472024632618
0.107594298,0.0,3.030509714,0.030356601,0.0,0.969643399,0.0025,P20241015-1341,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1341_processed.npz,0.08907494693994522,0.0011967273894697428
0.113849781,0.0,3.014939959,0.036730941,0.0,0.963269059,0.0025,P20241015-1332,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1332_processed.npz,0.0945303738117218,0.0011270890245214105
0.107594298,0.0,3.109026095,0.047357116,0.0,0.952642884,0.0025,P20241015-1324,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1324_processed.npz,0.09484168142080307,0.001095643499866128
0.108845395,0.0,3.105736394,0.024064158,0.0,0.975935842,0.0025,P20241015-1123,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1123_processed.npz,0.09291193634271622,0.001247297739610076
0.125109649,0.0,3.030533479,0.05166355,0.0,0.94833645,0.0025,P20241015-1115,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1115_processed.npz,0.09238309413194656,0.0012338744709268212
0.148880483,0.0,2.898865301,0.040327598,0.0,0.959672402,0.0025,P20241015-1055,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1055_processed.npz,0.10615406185388565,0.0010488885454833508
0.19266886,0.0,4.506708292,0.042293133,0.0,0.957706867,0.0025,P20241015-1046,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1046_processed.npz,0.09960391372442245,0.0010383668122813106
0.185162281,0.0,4.531636313,0.037918452,0.0,0.962081548,0.0025,P20241015-1037,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1037_processed.npz,0.09621793776750565,0.001059137750416994
0.180157895,0.0,4.516031063,0.048708422,0.0,0.951291578,0.0025,P20241015-1021,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1021_processed.npz,0.093266062438488,0.0010573932668194175
0.195171053,0.0,4.478292516,0.048251162,0.0,0.951748838,0.0025,P20241015-1013,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1013_processed.npz,0.0983893871307373,0.001005467725917697
0.190166667,0.0,4.453225385,0.049152032,0.0,0.950847968,0.0025,P20241015-1000,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1000_processed.npz,0.09422075748443604,0.0009857473196461797
0.137620614,0.0,3.024249391,0.03707218,0.0,0.96292782,0.0025,P20241015-1104,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1104_processed.npz,0.09905622899532318,0.001174089964479208
0.18891557,0.0,4.49722465,0.030342951,0.0,0.969657049,0.0025,P20241015-1029,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1029_processed.npz,0.09732501953840256,0.0010941438376903534
0.105092105,0.0,3.033789535,0.058317706,0.0,0.941682294,0.0025,P20241015-1349,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1349_processed.npz,0.08670703321695328,0.001123748836107552
0.107594298,0.0,2.999229148,0.042429629,0.0,0.957570371,0.0025,P20241015-1358,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241015-1358_processed.npz,0.09309685975313187,0.0011069717584177852
0.673118455,0.0,6.120747326,0.118947012,0.0,0.881052988,stone,P20241016-1041,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1041_processed.npz,0.13580110669136047,0.0004073838936164975
0.365101353,0.0,4.519270036,0.064569382,0.0,0.935430618,stone,P20241016-1616,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1616_processed.npz,0.12159264087677002,0.0008370128343813121
0.357965822,0.0,4.538045892,0.06452397,0.0,0.93547603,stone,P20241016-1608,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1608_processed.npz,0.1218399852514267,0.0008332117577083409
0.367479863,0.0,4.516205652,0.066236651,0.0,0.933763349,stone,P20241016-1559,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1559_processed.npz,0.12254872173070908,0.0007612805347889662
0.379372416,0.0,4.56313453,0.077622089,0.0,0.922377911,stone,P20241016-1549,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1549_processed.npz,0.11885661631822586,0.0008828169084154069
0.449538474,0.0,4.400153061,0.073444184,0.0,0.926555816,stone,P20241016-1539,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1539_processed.npz,0.1291276216506958,0.000484033691463992
0.560139209,0.0,4.503549688,0.10651061,0.0,0.89348939,stone,P20241016-1528,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1528_processed.npz,0.13255032896995544,0.00026564186555333436
0.542300381,0.0,4.534890884,0.101113069,0.0,0.898886931,stone,P20241016-1450,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1450_processed.npz,0.13434962928295135,0.000355838070390746
0.60366595,0.0,5.817991776,0.060741798,0.0,0.939258202,stone,P20241016-1030,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1030_processed.npz,0.1327597051858902,0.0005146889016032219
0.560139209,0.0,4.456532966,0.118784826,0.0,0.881215174,stone,P20241016-1429,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1429_processed.npz,0.13355661928653717,0.0003464137262199074
0.545868147,0.0,4.660162377,0.09581284,0.0,0.90418716,stone,P20241016-1419,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1419_processed.npz,0.1341559737920761,0.00039620816824026406
0.787286956,0.0,6.114538202,0.086444992,0.0,0.913555008,stone,P20241016-1358,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1358_processed.npz,0.13725382089614868,0.00022315268870443106
0.780151425,0.0,6.11769659,0.079652654,0.0,0.920347346,stone,P20241016-1344,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1344_processed.npz,0.13652899861335754,0.0003484190674498677
0.784908446,0.0,6.061294314,0.100775723,0.0,0.899224277,stone,P20241016-1334,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1334_processed.npz,0.1367945522069931,0.0002500892151147127
0.782529936,0.0,6.192812253,0.111797865,0.0,0.888202135,stone,P20241016-1117,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1117_processed.npz,0.13784633576869965,0.00032267338247038424
0.555382188,0.0,4.443932471,0.105576421,0.0,0.894423579,stone,P20241016-1438,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1438_processed.npz,0.1362961232662201,0.0002595165278762579
0.769448128,0.0,5.810439401,0.115398388,0.0,0.884601612,stone,P20241016-1057,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241016-1057_processed.npz,0.13858972489833832,0.0002490708138793707
0.486405385,0.0,6.240060895,0.059470262,0.0,0.940529738,stone,P20241017-1619,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1619_processed.npz,0.11947720497846603,0.0009890730725601315
0.453106239,0.0,6.434260223,0.077388541,0.0,0.922611459,stone,P20241017-1609,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1609_processed.npz,0.1144074872136116,0.001167364651337266
0.24379732,0.0,6.12091587,0.031126685,0.0,0.968873315,stone,P20241017-1600,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1600_processed.npz,0.0921141505241394,0.0015398000832647085
0.233094023,0.0,6.067774779,0.031107222,0.0,0.968892778,stone,P20241017-1543,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1543_processed.npz,0.08750659227371216,0.0014854440232738853
0.237851044,0.0,6.136621029,0.02997841,0.0,0.97002159,stone,P20241017-1535,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1535_processed.npz,0.0874018520116806,0.001490327762439847
0.237851044,0.0,6.180584334,0.030919087,0.0,0.969080913,stone,P20241017-1526,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1526_processed.npz,0.09243298321962357,0.0014276778092607856
0.237851044,0.0,3.005559856,0.062220932,0.0,0.937779068,stone,P20241017-1357,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1357_processed.npz,0.126615971326828,0.0008312204736284912
0.237851044,0.0,6.061294314,0.036731823,0.0,0.963268177,stone,P20241017-1552,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1552_processed.npz,0.08850821107625961,0.0015009064227342606
0.229526258,0.0,2.983618759,0.062824263,0.0,0.937175737,stone,P20241017-1330,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1330_processed.npz,0.1259680837392807,0.0008186971535906196
0.234283279,0.0,2.999305345,0.053248818,0.0,0.946751182,stone,P20241017-1340,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1340_processed.npz,0.12592381238937378,0.0008614976541139185
0.344884014,0.0,4.585128585,0.074838982,0.0,0.925161018,stone,P20241017-951,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-951_processed.npz,,
0.360344332,0.0,4.550601566,0.052496276,0.0,0.947503724,stone,P20241017-1003,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1003_processed.npz,0.12061452120542526,0.0010066202376037836
0.354398056,0.0,4.585124495,0.058321987,0.0,0.941678013,stone,P20241017-1012,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1012_processed.npz,0.12331943213939667,0.0007813147967681289
0.237851044,0.0,2.964858981,0.0720429,0.0,0.9279571,stone,P20241017-1349,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1349_processed.npz,0.12872719764709473,0.0007041165954433382
0.342505504,0.0,3.080855629,0.086827751,0.0,0.913172249,stone,P20241017-1039,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1039_processed.npz,0.13625331223011017,0.0004350303206592798
0.347262525,0.0,3.052556246,0.082468198,0.0,0.917531802,stone,P20241017-1047,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1047_processed.npz,0.13567043840885162,0.0004554706974886358
0.354398056,0.0,3.04945239,0.09081752,0.0,0.90918248,stone,P20241017-1057,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1057_processed.npz,,
0.233094023,0.0,3.011911817,0.058393349,0.0,0.941606651,stone,P20241017-1108,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1108_processed.npz,0.12341023981571198,0.0009242654195986688
0.342505504,0.0,3.10274457,0.091803609,0.0,0.908196391,stone,P20241017-1030,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241017-1030_processed.npz,0.1337961107492447,0.00043878311407752335
0.110600736,0.0,3.062106773,0.030354681,0.0,0.969645319,stone,P20241018-1619,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1619_processed.npz,,
0.127250309,0.0,3.049531413,0.027299102,0.0,0.972700898,stone,P20241018-1612,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1612_processed.npz,0.09550303220748901,0.0015759511152282357
0.148656903,0.0,2.908462037,0.060112518,0.0,0.939887482,stone,P20241018-1603,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1603_processed.npz,0.1043386459350586,0.0015530005330219865
0.171252752,0.0,4.52254606,0.02717584,0.0,0.97282416,stone,P20241018-1554,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1554_processed.npz,0.08965568989515305,0.0016557760536670685
0.168874241,0.0,4.528765851,0.032780979,0.0,0.967219021,stone,P20241018-1546,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1546_processed.npz,0.0848659798502922,0.0016464984510093927
0.162927965,0.0,4.553852428,0.035635448,0.0,0.964364552,stone,P20241018-1538,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1538_processed.npz,,
0.173631262,0.0,4.503777869,0.04456215,0.0,0.95543785,stone,P20241018-1530,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1530_processed.npz,0.08873287588357925,0.0016560126096010208
0.180766794,0.0,4.494478462,0.031444569,0.0,0.968555431,stone,P20241018-1440,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1440_processed.npz,0.09294808655977249,0.0016514832386747003
0.178388283,0.0,4.484882486,0.023899689,0.0,0.976100311,stone,P20241018-1433,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1433_processed.npz,0.09175422042608261,0.0017364495433866978
0.193848601,0.0,4.547627504,0.029316692,0.0,0.970683308,stone,P20241018-1425,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1425_processed.npz,0.09432905167341232,0.0016642236150801182
0.491162406,0.0,6.058304382,0.081157738,0.0,0.918842262,stone,P20241018-1404,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1404_processed.npz,0.12166142463684082,0.001016597030684352
0.498297938,0.0,6.023862221,0.092802673,0.0,0.907197327,stone,P20241018-1353,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1353_processed.npz,0.12183430045843124,0.001053999993018806
0.475702088,0.0,6.052121383,0.095864739,0.0,0.904135261,stone,P20241018-1343,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1343_processed.npz,0.1218784973025322,0.0011073542991653085
0.489973151,0.0,6.105375315,0.085407004,0.0,0.914592996,stone,P20241018-1332,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1332_processed.npz,0.12403549253940582,0.0010426887311041355
0.172442007,0.0,4.538161147,0.044756773,0.0,0.955243227,stone,P20241018-1522,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1522_processed.npz,0.08815991133451462,0.0016080598579719663
0.498297938,0.0,6.070828014,0.062117133,0.0,0.937882867,stone,P20241018-1413,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241018-1413_processed.npz,0.12162276357412338,0.001059620757587254
0.112979246,0.0,3.068043678,0.027305589,0.0,0.972694411,stone,P20241021-1016,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241021-1016_processed.npz,0.10030973702669144,0.0010492453584447503
0.112979246,0.0,3.033529764,0.032690155,0.0,0.967309845,stone,P20241021-1000,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241021-1000_processed.npz,0.10109969228506088,0.0011325161904096603
0.10941148,0.0,3.055532701,0.027532649,0.0,0.972467351,stone,P20241021-1008,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241021-1008_processed.npz,0.10445943474769592,0.0011060856049880385
0.111789991,0.0,3.049174691,0.038652102,0.0,0.961347898,stone,P20241021-951,/home/smatsubara/documents/airlift/data/experiments/processed/solid_liquid/P20241021-951_processed.npz,,
